O_A,O_B,S_A,S_B
-2.33411,1.381588,0.065887,0.893206
1.984768,0.886613,0.1468,0.324525
0.693268,0.837757,0.041498,0.23271
-1.276512,-1.946836,0.59993,0.032881
0.602354,-1.046094,0.072007,0.32743
0.614218,0.126485,0.04632,0.456992
0.455637,-0.216485,0.955598,0.952995
2.202808,1.622977,0.033787,0.37995
0.213046,-0.130517,0.593438,0.416836
0.733739,0.045546,0.361947,0.438453
-0.4407,0.626824,0.09743,0.792014
-1.818771,-2.545196,0.274821,0.792205
-1.61358,-0.672301,0.039896,0.94925
1.375201,1.327904,0.781601,0.386864
2.049938,1.850634,0.128192,0.159929
-0.866821,2.042807,0.14336,0.573364
2.171355,1.118254,0.264568,0.146037
-0.871884,-1.036097,0.303928,0.81672
1.50264,1.264322,0.960083,0.47261
0.5932,2.627402,0.794289,0.353779
-1.353814,-1.146617,0.640292,0.466268
-0.339374,1.486914,0.028323,0.917994
-1.77077,-0.511203,0.097293,0.55177
-0.467092,1.744863,0.466873,0.435474
-3.24377,3.561512,0.96445,0.648768
-2.757878,2.433093,0.995408,0.964702
4.264178,1.098045,0.32146,0.353336
1.021693,0.322827,0.044657,0.520321
0.55878,-0.027026,0.477046,0.816899
-4.965178,0.116317,0.707793,0.298619
2.568462,-0.640912,0.090551,0.694737
-0.713868,-1.515046,0.467872,0.240062
1.801931,1.195544,0.031352,0.673855
2.314931,1.570326,0.438946,0.133804
0.925555,-0.094747,0.705018,0.487547
-1.40044,1.84168,0.956682,0.791575
-1.727509,-2.580824,0.336735,0.315899
-0.263265,-1.07611,0.865918,0.697401
-0.450712,-0.552158,0.234121,0.891289
-0.150798,-1.563171,0.832773,0.553192
1.000384,-2.354418,0.174853,0.652584
-3.640996,3.976602,0.669182,0.753456
-4.328921,1.39443,0.804044,0.553581
-1.521591,-0.637313,0.130335,0.654305
2.02776,-3.349744,0.992847,0.547934
-1.02768,-0.884074,0.922974,0.360496
3.713596,1.342446,0.377683,0.642845
0.324125,1.269603,0.323516,0.477258
1.22569,2.13341,0.887177,0.300103
-2.946381,-0.609244,0.129284,0.677921
-1.557367,-0.004684,0.273912,0.143755
-3.607953,-0.444398,0.993933,0.340246
0.947664,-0.390983,0.860921,0.89082
-0.092227,-0.193657,0.709158,0.778814
-1.484334,-1.580717,0.209157,0.084865
-1.145912,3.113145,0.663473,0.341668
0.37046,0.433255,0.109518,0.053201
-2.572408,-0.513732,0.180673,0.842555
-1.516771,-0.017044,0.946934,0.511707
1.214387,0.161808,0.276195,0.324643
-1.265471,1.212984,0.623133,0.807145
-1.434334,-1.216667,0.437768,0.592454
-0.973723,1.034515,0.343303,0.85882
-2.724277,-0.230441,0.238736,0.175319
-0.408335,0.912985,0.678315,0.394262
1.034116,-0.437878,0.567712,0.892446
-0.666541,-0.692203,0.2338,0.342614
2.253276,-0.800553,0.18773,0.610167
-4.531745,-3.300781,0.435223,0.286615
2.269559,-0.07142,0.240147,0.530101
1.196033,-0.131847,0.843741,0.436527
3.040496,-1.820207,0.883012,0.338756
1.324061,-2.927233,0.970514,0.489795
-0.340341,0.393757,0.916972,0.967585
1.029442,1.968186,0.811495,0.566288
-2.39901,3.574635,0.439505,0.64274
2.461032,0.763624,0.246181,0.421395
-0.741356,1.755372,0.969487,0.509474
0.280524,2.605947,0.602257,0.401921
-0.440085,0.081011,0.479911,0.801808
1.409921,0.547128,0.647771,0.322234
1.874401,-0.015292,0.62864,0.33531
-0.457148,-0.415092,0.730022,0.073365
0.929072,-1.707005,0.718438,0.941379
1.470444,1.026876,0.114647,0.559362
0.64714,-1.175967,0.953638,0.992639
-0.881054,-0.803692,0.572037,0.652692
-3.676723,-3.088028,0.155262,0.251099
2.402438,1.337666,0.45086,0.706427
-2.587001,0.548435,0.715323,0.778649
-1.335717,4.01694,0.811851,0.563521
-1.190953,-3.664754,0.173596,0.589667
5.362104,5.168824,0.319146,0.031601
-1.609262,-3.419174,0.262279,0.460079
-1.060116,0.520691,0.756479,0.490634
0.91773,2.393491,0.48892,4.6E-05
2.154322,-1.958619,0.685226,0.800859
-2.319862,-1.204513,0.584248,0.457569
0.057203,-1.791122,0.163944,0.506647
1.353932,-0.163725,0.522874,0.997154
-2.196627,-2.635324,0.474161,0.183813
3.913851,-2.196866,0.63108,0.554534
1.363428,-0.859683,0.747558,0.812777
0.011379,2.201046,0.637831,0.096472
1.925154,-2.162695,0.795688,0.194807
0.475646,-1.120805,0.74392,0.346212
-1.064113,3.325475,0.917656,0.267654
1.487816,-0.136986,0.730625,0.972146
6.209087,6.471262,0.044593,0.061718
-0.14487,1.335094,0.50258,0.683083
-2.598311,2.74098,0.769712,0.794691
-0.185506,-1.414533,0.284582,0.139618
2.022737,0.573443,0.993846,0.480626
2.241526,-4.450757,0.859795,0.250617
-0.862387,-0.329348,0.027296,0.262946
0.691697,-0.497984,0.800505,0.955873
-3.221237,1.254383,0.992489,0.417816
0.459011,-0.088887,0.68222,0.154226
0.459231,-0.182602,0.521698,0.919631
-2.352313,0.090409,0.022606,0.807296
-2.609979,-0.601321,0.197488,0.451604
0.413036,0.378256,0.902964,0.892555
1.448227,-1.731669,0.879958,0.212391
-3.077251,-3.301595,0.0084,0.15746
-1.00647,-3.132357,0.356245,0.151113
-1.629561,-1.478966,0.286947,0.26246
-3.00516,1.032258,0.482793,0.182695
0.986122,1.163054,0.614271,0.983278
0.172185,-1.472888,0.176822,0.625468
-0.531528,1.563183,0.532945,0.899216
1.4359,0.828449,0.207942,0.13176
1.273535,0.954969,0.037216,0.88885
0.204353,0.412505,0.449895,0.954762
-0.230873,-0.196918,0.027787,0.503146
-2.900912,-0.697187,0.880801,0.135442
0.830648,1.422462,0.422582,0.416057
0.476758,-3.585459,0.78599,0.134552
-1.358735,-0.472158,0.493442,0.901082
-1.115149,-0.325341,0.294947,0.172701
0.851452,-0.200432,0.78067,0.958245
-2.338875,3.864609,0.341648,0.563722
-1.852968,-0.023954,0.658344,0.864943
1.425225,-1.430172,0.424166,0.358156
-1.986273,-2.145545,0.173845,0.357093
-0.871784,-0.568839,0.333497,0.856045
-0.964463,1.064407,0.169405,0.627906
-0.945066,0.557227,0.597341,0.991427
-1.842307,0.456582,0.746534,0.10691
-1.155028,1.829287,0.822468,0.295431
-0.039787,1.205104,0.540561,0.184167
0.500695,1.443972,0.284741,0.087048
-0.199619,0.022041,0.59458,0.068761
5.024879,-5.529567,0.898832,0.983045
-0.043683,3.720026,0.836891,0.082222
0.868545,-0.034142,0.875689,0.751403
0.563855,1.783774,0.660007,0.010825
1.450077,-1.762977,0.467983,0.911712
1.885545,-0.453897,0.332623,0.934874
0.752865,-0.735204,0.512182,0.217269
0.073479,0.375814,0.863075,0.576943
-4.315534,0.889546,0.261907,0.867065
1.520645,-0.919304,0.692517,0.730197
-1.548689,1.210611,0.16483,0.915576
0.956164,0.663085,0.828828,0.510904
1.320933,-1.120047,0.827812,0.885859
0.614898,1.42179,0.137322,0.430608
-1.198886,2.356266,0.081327,0.781161
0.710026,-1.531989,0.66976,0.413679
-0.257094,-0.367852,0.822421,0.447907
-0.466518,0.007891,0.940272,0.741997
2.36122,3.365375,0.104334,0.023965
2.015269,-0.476709,0.951592,0.046757
-2.927567,-1.707859,0.987157,0.01603
-2.543738,2.776814,0.610054,0.652688
0.36027,-0.089342,0.585025,0.763116
-1.953396,1.151557,0.188709,0.970099
-0.624052,0.872374,0.148122,0.9774
3.629308,-4.009724,0.845206,0.974145
-0.385405,0.490502,0.899145,0.445849
0.222694,0.904566,0.441562,0.712397
-1.207067,3.842203,0.693857,0.49827
-0.503516,1.299868,0.448163,0.465325
0.614011,1.86527,0.453924,0.447955
-0.356979,-0.247717,0.524825,0.159033
-0.134277,-0.362664,0.777029,0.376764
0.581279,1.587042,0.527601,0.875057
-0.288156,0.165429,0.979189,0.731698
-0.565026,-1.605085,0.730734,0.492778
0.554153,-2.104563,0.960069,0.242714
-1.222621,-0.1915,0.004904,0.339115
1.18765,1.661492,0.059394,0.076669
0.635964,0.896536,0.413191,0.936023
1.503305,-0.815449,0.404384,0.646446
-2.874603,-1.634662,0.359603,0.545202
1.114897,-3.530998,0.650027,0.612596
1.116816,-0.336006,0.329734,0.348479
1.616102,-0.099481,0.601566,0.696637
-2.469015,1.260507,0.403966,0.947688
-0.326421,0.486865,0.34716,0.967596
-1.71946,0.214986,0.539227,0.417774
-3.38183,-1.939616,0.602747,0.314824
1.725417,-2.879439,0.547665,0.421791
3.443404,0.573685,0.699298,0.545526
1.914281,2.327757,0.787254,0.104077
0.212003,0.723628,0.634272,0.917899
2.473365,4.371723,0.699312,0.029362
-1.150795,1.295158,0.523334,0.41559
-1.513367,2.579762,0.817352,0.457866
-1.689365,-0.961594,0.635673,0.32298
0.604633,-0.978264,0.059621,0.507447
1.266977,-0.187492,0.331448,0.463512
3.517236,-0.582086,0.925749,0.081062
-3.033336,-1.967064,0.34485,0.404862
0.825065,1.686795,0.862072,0.586848
0.974309,0.232226,0.244496,0.239744
-0.493973,-1.664701,0.133416,0.886183
1.162296,-2.040014,0.662797,0.20556
1.406415,-5.774456,0.726961,0.197861
-0.632564,-0.827855,0.489221,0.380565
1.924479,1.117814,0.008773,0.128039
-1.950099,-0.590158,0.544911,0.083806
2.186752,-1.486515,0.508397,0.749132
-1.424436,-3.195822,0.805406,0.148762
-0.511645,1.527376,0.758548,0.683982
-1.917641,-0.171901,0.715433,0.072278
-0.731225,-0.485175,0.21727,0.575958
-3.7833,-4.94472,0.110093,0.130286
-1.737797,-1.506708,0.055989,0.080117
1.852043,-2.19741,0.896824,0.962494
-1.545504,1.145735,0.530433,0.449199
1.418425,-0.528809,0.907234,0.351052
2.848205,1.238627,0.211704,0.324474
0.943229,-2.92712,0.465568,0.424862
-2.343425,2.487265,0.93935,0.837849
-1.071651,-0.386432,0.293364,0.333779
-1.234422,-0.651816,0.753028,0.173463
0.842987,-0.155687,0.131458,0.84256
2.206549,-0.523172,0.288676,0.781473
1.893045,-0.089526,0.438909,0.93069
-3.262371,-0.605911,0.960041,0.185298
0.533049,1.244363,0.215646,0.317913
-3.30747,3.397878,0.949573,0.88849
-0.283606,1.228342,0.496994,0.271522
-0.946811,2.577875,0.621787,0.175231
-0.681363,5.250174,0.857781,0.197034
0.545231,-0.80368,0.187189,0.702184
0.660221,1.010478,0.413007,0.607678
-1.391199,-1.020483,0.696815,0.138282
-0.280535,0.275265,0.998118,0.986956
0.111024,3.318393,0.027685,0.911788
2.602556,-1.995397,0.946345,0.820639
-2.818341,2.89391,0.93811,0.231737
-1.351537,1.956124,0.671082,0.0547
1.961578,0.710738,0.537571,0.976171
-0.774415,-1.113246,0.464483,0.794123
3.001222,-3.113099,0.861158,0.487229
-1.598288,0.837412,0.984093,0.925571
-3.474518,1.955596,0.432887,0.868312
-0.053084,1.154945,0.828401,0.857032
3.793596,3.401483,0.848858,0.118054
-1.132141,-0.576096,0.142609,0.855027
-0.823531,0.245096,0.789704,0.015739
-0.771337,0.154988,0.961882,0.545846
-0.841133,0.328734,0.130855,0.462682
-0.308501,-1.552377,0.144409,0.220687
-1.899244,-1.175755,0.142349,0.179779
0.726287,1.369424,0.949438,0.540374
-0.585846,-1.886087,0.785114,0.093131
-1.712964,0.149891,0.32048,0.854358
-1.373133,3.073653,0.831008,0.93204
-1.186728,-2.910809,0.177359,0.819902
-0.824313,3.267791,0.502551,0.751897
-1.085894,-1.261438,0.684821,0.929078
0.753465,-2.014663,0.634841,0.144554
-1.571476,0.05251,0.590552,0.584573
-2.134188,-2.404238,0.373846,0.043804
0.71982,-0.022457,0.373599,0.681311
1.921147,2.777679,0.316582,0.214589
-2.074453,-1.819997,0.174672,0.335073
2.289596,-1.240709,0.61091,0.964373
-1.016649,3.770246,0.340459,0.514057
1.042506,0.707501,0.131127,0.442557
1.574777,0.781885,0.555638,0.597215
0.837673,-0.730032,0.45643,0.980956
-3.215157,0.698734,0.838365,0.505604
-0.087401,1.025952,0.226356,0.190429
1.321869,2.167287,0.691845,0.247136
-0.165198,1.148141,0.471869,0.95005
-1.46891,2.126366,0.311163,0.200538
1.696787,-1.875265,0.822362,0.325626
-0.131574,-0.181235,0.302934,0.323502
1.420706,-1.420515,0.117373,0.436646
-1.669641,-0.461177,0.498139,0.034063
-0.838258,-2.703833,0.285788,0.402034
0.910898,-1.606094,0.158132,0.935708
1.779828,1.819781,0.314556,0.804949
-0.365824,-1.690127,0.80075,0.219139
0.002912,2.55507,0.253841,0.516402
0.336089,-1.274155,0.876961,0.664704
1.793872,-1.555683,0.608311,0.67027
1.825401,-2.429639,0.76274,0.325353
5.070385,-4.807271,0.936471,0.786734
-1.365422,1.518358,0.345812,0.466514
-4.486981,-4.822867,0.071187,0.308962
2.888337,-0.778812,0.043144,0.746362
-2.226085,-2.741862,0.527432,0.081857
-0.633766,-1.181308,0.298172,0.24341
3.031166,-0.071788,0.531041,0.185547
-1.144292,-2.982045,0.502756,0.078307
1.289976,-0.835457,0.139732,0.968324
1.220578,4.556854,0.945978,0.276103
-4.04247,-0.361954,0.810749,0.321052
-3.643451,3.900221,0.402476,0.938683
-1.514281,3.674308,0.736128,0.62351
-1.968852,-1.711164,0.431023,0.02144
0.002753,-0.763681,0.392024,0.73161
-3.622512,2.063658,0.173811,0.747838
1.854777,1.426014,0.185633,0.149528
1.096636,-1.434915,0.849735,0.4304
-0.342476,-1.06647,0.774129,0.317416
-2.031315,2.416286,0.856632,0.941929
0.559253,-2.59214,0.820187,0.67839
-1.077229,3.855426,0.425468,0.543969
-0.494378,-2.995791,0.399341,0.27815
-0.02756,0.491916,0.185992,0.204944
-0.422859,0.573235,0.406958,0.792087
0.810534,-1.497831,0.990392,0.854415
0.77829,0.508659,0.966001,0.134648
0.054919,1.423809,0.172254,0.717223
1.595564,1.815321,0.329437,0.547876
-1.644933,-0.723665,0.828961,0.633625
0.935162,1.362507,0.19178,0.108147
-0.703322,-0.107389,0.149439,0.906173
4.913131,0.948555,0.428643,0.827392
1.840275,-0.689253,0.254772,0.550562
-4.135547,3.337597,0.568355,0.60075
0.41966,2.304252,0.580704,0.83537
-3.806819,-0.435842,0.137288,0.352616
-2.154792,-2.112936,0.041534,0.330059
-0.90506,0.280856,0.082817,0.915145
-1.80934,-0.765578,0.233705,0.165749
0.044444,-3.439779,0.86607,0.086823
2.467402,4.380818,0.095299,0.356899
-0.567593,0.481605,0.9075,0.620733
-1.134318,2.290649,0.667467,0.135092
2.666051,3.645177,0.099771,0.818201
-3.199928,1.136033,0.496947,0.77239
2.04251,3.071533,0.543945,0.40737
0.091106,-0.625893,0.864078,0.320883
1.08837,-0.706743,0.989923,0.562165
0.565995,1.954842,0.687966,0.365194
0.616722,-1.265304,0.888878,0.982597
-1.649425,0.933407,0.638599,0.768844
-0.465147,-0.060429,0.989667,0.783194
-1.029628,-1.490532,0.686743,0.729556
1.972183,1.884244,0.553943,0.070345
-0.362237,0.982845,0.731607,0.506959
-2.435904,-3.673075,0.402487,0.567318
-1.075147,1.082249,0.563347,0.686
0.690108,0.34687,0.439244,0.335578
1.465894,-1.24906,0.999969,0.839422
-2.158794,0.02902,0.065907,0.611178
0.520162,-4.062592,0.70772,0.52732
0.973794,-2.903864,0.667117,0.244221
1.274791,0.47013,0.709682,0.552696
-0.924172,-0.073722,0.734156,0.767286
0.584992,-0.219399,0.143093,0.3612
1.330802,-0.228911,0.531184,0.888225
1.919759,-3.355675,0.759367,0.848528
0.205605,1.207561,0.383912,0.970408
1.035645,-1.698373,0.446159,0.766326
0.219131,-1.958872,0.008949,0.827322
2.528256,0.387784,0.905112,0.086249
-0.224868,-0.714685,0.657764,0.650072
-1.938692,2.627643,0.141304,0.724217
1.058866,1.089539,0.546402,0.400017
1.811367,1.299367,0.419354,0.455448
-3.618245,1.884224,0.562825,0.837934
-2.665525,-0.561236,0.122268,0.27405
2.832122,-0.893855,0.47243,0.183187
0.992006,0.886355,0.128167,0.037181
0.564658,-0.376604,0.289194,0.65724
-2.342837,-2.555825,0.323392,0.375089
-3.410375,1.004969,0.831663,0.081773
-1.49259,0.867438,0.904891,0.379705
-2.616581,1.023887,0.482022,0.798977
0.534376,-1.275556,0.57597,0.539
-2.654002,-3.243069,0.295694,0.523103
2.029605,0.648154,0.486221,0.012355
2.822869,2.54183,0.064357,0.491047
-0.674822,-2.471566,0.478728,0.512967
-0.667346,1.80995,0.483381,0.148102
-2.740637,-2.59344,0.237527,0.371534
0.217612,4.1767,0.335272,0.59994
-1.986191,1.80751,0.910342,0.852734
1.759194,0.35838,0.566289,0.280283
-2.203659,0.976296,0.820311,0.585141
1.894622,1.99691,0.145782,0.600935
0.538212,-0.085295,0.199433,0.994456
3.199123,3.132048,0.306177,0.802032
-0.028587,-0.088047,0.777258,0.788737
3.372952,0.387145,0.415777,0.275041
2.109886,2.197067,0.346971,0.193175
2.715425,-2.841648,0.368915,0.284092
1.671301,-0.946757,0.842296,0.768731
-1.999494,-0.285343,0.260168,0.954712
3.013685,-2.703283,0.784573,0.40436
0.691748,1.98854,0.134193,0.674169
-0.272852,0.084277,0.587726,0.483694
-2.341719,-0.267037,0.667228,0.632984
0.781048,2.025325,0.362694,0.48111
2.845899,0.353348,0.700413,0.28446
0.868545,-0.409539,0.960728,0.792968
-0.304891,1.705066,0.905016,0.551131
1.410319,-0.651393,0.403103,0.454299
-0.076158,0.53308,0.309029,0.84591
-2.641911,-1.769103,0.085306,0.365044
1.631778,1.296645,0.061869,0.091464
-0.017182,0.419624,0.881648,0.892533
-0.130551,1.546438,0.927035,0.549434
-1.180024,1.023469,0.426169,0.907628
-2.301636,-2.309911,0.167057,0.094073
1.300068,1.376395,0.071557,0.749465
1.722126,-0.997018,0.507886,0.57803
0.936178,-3.519424,0.660609,0.529256
-1.478484,2.819654,0.118729,0.973105
2.04519,0.049301,0.016077,0.856752
0.599197,0.947187,0.655737,0.309811
1.043863,-0.907446,0.051705,0.688802
0.260365,-0.73749,0.166106,0.293838
1.255803,-1.395733,0.686753,0.167279
1.206302,-2.468532,0.724833,0.441899
-0.957351,-1.974168,0.157446,0.221313
0.80156,-0.473853,0.13201,0.517789
-1.029151,0.995033,0.231269,0.81522
-2.981134,3.500342,0.534275,0.559397
0.927275,-1.605849,0.605078,0.332268
-3.147795,-5.361514,0.001332,0.890639
1.136031,3.908755,0.17288,0.434999
0.578681,1.367772,0.227942,0.431498
-1.673133,-1.754165,0.931948,0.436353
2.064145,1.071318,0.559643,0.021856
-0.339644,-1.676438,0.818964,0.30389
0.023497,-1.161105,0.614345,0.925365
-0.606856,-0.029657,0.408743,0.372117
-1.229244,-1.861244,0.909925,0.152516
-1.935184,-1.227521,0.935003,0.406515
-0.051762,1.71492,0.260867,0.937479
-0.548494,0.645779,0.483811,0.899655
1.475368,-0.080925,0.227672,0.813257
0.30063,0.014142,0.94298,0.925612
0.563027,-2.252174,0.542439,0.855664
0.137615,-0.746757,0.702773,0.037803
-3.788424,4.377941,0.893372,0.443421
0.011393,0.026975,0.979133,0.913468
-1.854702,-1.354166,0.439207,0.167809
2.080476,-2.086317,0.887067,0.464247
0.920901,1.702661,0.241943,0.102946
-1.045915,-1.171607,0.862302,0.281904
0.026688,-1.587537,0.556799,0.403478
1.356714,1.598731,0.002175,0.677978
1.446809,0.955508,0.048368,0.226751
-1.044321,1.598836,0.618862,0.90458
0.240985,-4.564366,0.122385,0.963186
1.209363,-0.534634,0.946109,0.025888
2.414817,-1.87417,0.909685,0.940894
-4.082087,-2.573719,0.241819,0.464747
0.70074,0.078325,0.801865,0.234479
0.603409,-0.237119,0.87068,0.975718
-0.129004,0.430865,0.485239,0.430221
-0.185002,-0.458113,0.279565,0.090307
-2.433747,3.117961,0.665942,0.213513
2.334016,-2.105915,0.933503,0.865971
-0.751098,-0.898096,0.367307,0.224824
0.359889,0.134689,0.309818,0.217351
0.204828,-1.467271,0.676353,0.375842
-2.99321,2.227524,0.94605,0.418143
-0.951442,-0.268039,0.551451,0.356687
0.746646,0.357821,0.981335,0.213559
-1.980899,-2.475653,0.381866,0.839799
2.501323,-1.373046,0.815497,0.025325
1.357307,0.715987,0.435047,0.944902
-1.514657,-3.410398,0.692837,0.197658
-0.638915,0.511198,0.876314,0.13422
2.253151,0.942078,0.184316,0.340515
-0.655939,-0.311088,0.12999,0.836008
0.493243,-0.288223,0.929969,0.393196
-2.730258,-1.780436,0.648071,0.515634
0.838106,1.592574,0.195838,0.768149
-1.820979,2.369325,0.472611,0.408744
-1.783767,-0.794135,0.564285,0.171314
-0.184965,2.089528,0.700558,0.354202
3.051054,-0.039395,0.294569,0.7721
-0.814922,-0.180528,0.885346,0.684322
-1.680921,-2.03928,0.456514,0.409665
-2.220371,1.465586,0.707154,0.956893
-4.136517,-2.305434,0.757005,0.0387
-0.320325,0.773726,0.362936,0.101843
-1.201111,2.731142,0.46476,0.687991
-2.287331,0.467361,0.163002,0.394791
1.752696,1.529466,0.280897,0.387318
0.898232,2.456205,0.544539,0.8854
-0.630908,-2.620584,0.423965,0.121066
0.450695,0.287088,0.527378,0.593727
-1.260139,0.784446,0.51396,0.747299
-1.180379,0.509086,0.070219,0.687622
5.055368,-3.228797,0.726205,0.872511
-3.441325,0.294253,0.535516,0.785949
-4.16501,-2.044802,0.526351,0.033047
-4.834253,1.831213,0.389388,0.810196
0.403084,-2.063286,0.648477,0.256124
-1.857295,2.613065,0.878379,0.153976
-1.81971,1.613153,0.029752,0.829646
-1.246613,-0.557881,0.007049,0.787105
1.959697,3.173755,0.500965,0.160132
-1.164424,0.412309,0.770005,0.558863
0.037563,-0.559372,0.240758,0.233463
-2.308124,-1.453943,0.322118,0.254632
0.689479,-4.259157,0.812802,0.351762
-0.669746,1.65769,0.554757,0.327771
0.659255,-1.119826,0.005076,0.353776
0.82183,-3.413533,0.671261,0.836047
-1.099252,-4.57804,0.343508,0.622751
0.419108,3.355761,0.403376,0.403798
-3.143663,0.855711,0.076969,0.619878
-1.00063,1.575988,0.915621,0.559244
0.712531,-0.708818,0.376039,0.95498
1.295401,0.750164,0.158842,0.821103
-0.003127,0.411151,0.456967,0.449007
-0.209327,-0.279971,0.10819,0.716582
-0.11473,2.916986,0.837676,0.601724
1.270926,-0.736518,0.260805,0.395379
0.752044,-1.144283,0.916719,0.420661
-1.604563,-0.107505,0.128791,0.836606
-3.211228,2.634518,0.411538,0.945402
-2.919266,2.060399,0.893482,0.696589
1.479474,1.858706,0.018776,0.566184
0.193074,-0.406333,0.312554,0.670092
3.539934,3.420711,0.131516,0.752947
0.434819,-0.551608,0.744342,0.59519
-0.133558,-0.773534,0.871391,0.559844
-5.86302,0.689646,0.459259,0.761124
1.582441,2.832126,0.450153,0.433132
-0.812974,-1.104933,0.682739,0.235456
3.541344,-0.648466,0.821405,0.071021
4.06162,-2.382748,0.461415,0.973869
1.001071,-1.128649,0.230532,0.194878
-2.259629,-3.406666,0.689451,0.225591
4.129296,-0.40939,0.421894,0.975684
0.688551,0.640236,0.324196,0.166007
2.403249,1.710338,0.187641,0.166552
-0.731157,-1.300286,0.88078,0.067562
-2.214677,1.958381,0.681881,0.209305
2.164643,1.632919,0.353708,0.126366
-1.516102,-2.450226,0.276675,0.043053
-2.763561,-1.354896,0.662683,0.230902
-1.996724,1.979358,0.624296,0.857364
-1.992038,-1.059941,0.79222,0.099935
2.754589,1.312102,0.312109,0.178128
1.365997,1.529879,0.048065,0.163188
1.104018,-0.731446,0.090448,0.743182
-3.903943,-3.310553,0.037697,0.229463
0.712109,1.485177,0.177326,0.208376
2.829943,-1.400369,0.838063,0.211487
0.665891,0.350907,0.520588,0.318161
1.189519,1.242234,0.669423,0.570615
-2.612852,-1.589148,0.321138,0.452093
-1.393003,0.572437,0.899761,0.729515
0.596333,-0.268823,0.473838,0.965531
-2.460929,3.457112,0.936913,0.422533
-0.471367,-0.989873,0.204291,0.400871
2.747657,1.342985,0.949806,0.34804
-3.047671,-1.300547,0.282543,0.109051
-2.451467,-2.841468,0.904906,0.045197
-1.65726,0.484463,0.962875,0.251784
-0.156135,1.454659,0.255534,0.392349
-3.650992,1.322989,0.824976,0.863897
-0.009017,-0.778988,0.032465,0.454058
0.560014,-2.862136,0.502142,0.491518
1.94551,-2.773726,0.939304,0.492845
-0.189145,0.466654,0.940941,0.438851
-0.575272,-2.401815,0.929613,0.171807
1.061822,0.598589,0.596568,0.215341
-2.567668,-1.180036,0.254832,0.265847
2.546782,-3.262327,0.825488,0.317561
-3.578231,3.785575,0.370491,0.932372
0.480455,0.599529,0.160783,0.499069
-0.591612,0.847263,0.463142,0.250364
4.516422,-0.006024,0.801413,0.221956
-2.224901,2.890627,0.930137,0.52025
0.81582,-0.770004,0.865046,0.555143
-2.258974,-0.307785,0.503002,0.8044
0.406817,2.416111,0.401304,0.083584
-2.788131,1.479243,0.085963,0.823604
-1.74209,-0.193264,0.403186,0.715321
-0.290097,1.204075,0.780206,0.360102
-1.120564,-1.492048,0.651056,0.662899
-1.690549,-2.136595,0.084316,0.412437
-2.346836,3.758423,0.693998,0.750918
-1.552442,-0.554346,0.857408,0.06976
-0.276792,4.098423,0.263207,0.524448
-2.449521,1.034393,0.594347,0.774632
-0.293986,-1.530522,0.789838,0.241286
0.365567,0.647244,0.738045,0.946482
-0.031057,-0.018975,0.195465,0.982531
0.268197,0.107022,0.210708,0.323638
4.58388,3.569199,0.076401,0.818625
0.495541,1.198665,0.046368,0.366746
2.862089,0.022505,0.435288,0.57346
-0.510989,1.674828,0.34551,0.768821
-0.301116,-0.63062,0.176889,0.003308
0.331718,-0.285114,0.106514,0.142684
-3.115885,0.752473,0.231548,0.961874
0.69081,-2.841502,0.118968,0.379971
-0.55127,-0.953997,0.145226,0.18852
-0.267797,1.350359,0.198603,0.849937
2.210901,-1.715686,0.953997,0.907918
-0.983238,1.021271,0.812986,0.549643
-1.817081,1.04497,0.789867,0.233958
-1.332893,-1.702179,0.509725,0.921449
-0.343641,0.908759,0.280252,0.465539
-0.774839,0.514811,0.72366,0.856277
-1.401261,1.67489,0.844756,0.988817
-0.200341,-1.246126,0.013477,0.620741
2.636893,-1.785164,0.889555,0.169172
0.347818,-0.286398,0.907064,0.808643
-0.096895,0.196057,0.955499,0.733785
-4.711924,-1.515686,0.751113,0.209746
0.9443,2.643143,0.599094,0.196593
2.58858,-1.378698,0.909324,0.557998
0.636466,1.036871,0.266025,0.570494
2.415654,1.303078,0.093417,0.405777
-2.284119,-5.353404,0.628818,0.031229
0.227538,0.473473,0.060052,0.06028
-0.056443,-0.679722,0.373792,0.067838
-1.770302,0.815197,0.516321,0.915353
-2.042023,1.962452,0.725235,0.755478
-0.12173,-0.154955,0.108884,0.332259
-3.149423,2.696039,0.429702,0.967527
-0.800865,-1.290225,0.695078,0.78743
-1.125463,1.167802,0.576153,0.255391
-2.768703,-0.322292,0.648707,0.221132
3.122023,0.022183,0.223825,0.797149
0.345279,0.120993,0.081049,0.748156
0.13243,-1.059077,0.171397,0.357005
0.303516,0.382311,0.529463,0.075949
-0.531285,1.861439,0.672745,0.934463
-1.164066,1.227417,0.463081,0.406858
1.804964,1.417922,0.514127,0.432503
0.37994,1.0004,0.65043,0.141825
-1.712766,-1.107813,0.131562,0.34237
2.232049,-0.458634,0.705336,0.772115
0.015976,-1.883294,0.772486,0.209013
0.986412,-2.602871,0.887213,0.250683
-0.785979,-0.038394,0.024869,0.940551
0.752205,-1.509344,0.952895,0.129031
-0.974544,-1.977672,0.06934,0.537145
-0.265775,3.424355,0.490492,0.691477
-0.447388,-1.076463,0.706033,0.136151
-1.697015,-1.931518,0.133357,0.115893
-3.330301,-0.919675,0.280367,0.123386
2.64096,1.633169,0.284816,0.271646
1.956824,-2.314587,0.725328,0.350094
3.128879,1.457631,0.367021,0.701507
4.199169,1.009717,0.584715,0.248076
