O_A,O_B,S_A,S_B
1.075134,0.916066,0.094372,0.708439
-1.399162,-1.452431,0.644298,0.705965
-2.129125,-1.951450,0.674275,0.212350
1.440603,-4.790737,0.805378,0.525089
-1.214708,1.985230,0.577891,0.386499
1.117777,-3.751765,0.331055,0.352642
0.930631,-1.428101,0.969552,0.103291
0.374383,1.896870,0.647922,0.094204
-4.253348,-0.187039,0.467527,0.331166
-2.782946,-2.044161,0.898177,0.625421
3.957456,-0.936944,0.781422,0.114434
-1.108724,-3.163853,0.558361,0.507136
1.447203,-1.820164,0.803012,0.363067
-0.783329,1.162591,0.566631,0.768450
0.137152,0.043696,0.628726,0.028310
3.069017,0.147294,0.319209,0.296253
1.810449,2.901115,0.588888,0.543154
-0.393705,1.841710,0.636363,0.643900
0.917331,1.837954,0.557385,0.854715
0.542314,-1.381719,0.346417,0.001221
0.507948,-2.070457,0.078502,0.532965
0.460879,3.352557,0.679949,0.187879
-2.136020,-2.459950,0.332975,0.577486
4.212291,-0.815865,0.603464,0.819812
0.180763,0.126757,0.789607,0.780922
-3.731443,0.963127,0.312736,0.029971
1.164543,-1.040294,0.395861,0.249366
-0.526538,-0.319052,0.602014,0.498064
-1.558229,3.007005,0.730333,0.624044
-0.720028,-1.505146,0.136431,0.943317
-1.105456,1.043116,0.323086,0.728081
-2.172311,-0.143271,0.689173,0.161531
1.857119,-2.148061,0.489748,0.286304
-2.870590,-2.328180,0.789913,0.502418
-2.235665,2.239066,0.987373,0.277498
-1.279576,0.344166,0.587692,0.099412
0.696294,-1.794480,0.942378,0.514094
-1.901670,3.610018,0.618428,0.704431
-1.841491,-3.423857,0.947700,0.546579
-0.638769,-0.339157,0.893096,0.551954
1.155693,-0.535185,0.439384,0.756087
-0.581784,1.830775,0.482410,0.058639
-1.731518,-0.697342,0.535836,0.105293
0.347465,-0.061945,0.795199,0.762158
-2.726979,-2.809704,0.299806,0.151486
0.220864,3.005673,0.726628,0.121123
0.292370,-1.073789,0.579939,0.259182
-1.011601,0.775768,0.361458,0.733687
3.876638,1.971015,0.878065,0.576409
0.487192,1.353206,0.532227,0.724356
-1.945801,2.279994,0.618024,0.349772
3.655037,0.481254,0.358410,0.067468
-1.170655,-1.903241,0.579758,0.718870
3.845463,-0.949443,0.995917,0.869988
0.824878,4.199512,0.458713,0.709320
-0.939420,1.831420,0.457823,0.283010
1.564435,-1.224440,0.523885,0.458502
-2.123215,1.257205,0.842398,0.449874
-0.754581,-0.538043,0.133219,0.920946
-2.228149,-0.868927,0.140959,0.558071
-2.185879,-2.006920,0.284735,0.450530
-0.802849,-0.058347,0.902383,0.381470
-3.942391,-2.545206,0.920288,0.931300
-0.349969,-2.490032,0.104921,0.665343
-0.236122,-1.221319,0.277509,0.323567
-0.246101,1.626517,0.763560,0.984355
-0.890543,1.210289,0.297700,0.137369
0.774907,-0.535660,0.723304,0.130641
-1.425386,-2.931555,0.741478,0.053302
-0.323685,-1.521847,0.207693,0.626681
0.588727,0.622788,0.844408,0.560083
2.483105,0.420097,0.679082,0.542210
-2.773863,-1.052540,0.757307,0.944011
1.733260,0.885087,0.271219,0.722070
0.531995,2.680011,0.266204,0.638101
-0.391938,-0.909473,0.426869,0.824259
-3.849308,0.163880,0.708342,0.646476
1.091563,0.924739,0.646367,0.771590
-1.560564,-1.937991,0.820425,0.471891
0.013651,-3.639625,0.612656,0.026936
3.604363,0.334597,0.899836,0.111294
-0.874027,2.949926,0.688109,0.991971
-2.730182,1.088832,0.684724,0.162723
-2.140587,0.679291,0.396813,0.115960
1.742645,-1.762317,0.607514,0.922163
0.262619,-2.411686,0.589619,0.194628
0.852370,-0.574223,0.079386,0.006847
-2.739664,2.791480,0.294012,0.397756
-0.762866,1.070854,0.264002,0.247658
-0.157618,-2.845208,0.230733,0.252557
0.170850,-1.714241,0.061986,0.593992
3.736922,0.624151,0.605494,0.131437
1.118974,-0.922712,0.814252,0.658698
2.890116,3.163349,0.318143,0.726827
-2.526273,-1.401870,0.708021,0.409234
-5.424436,2.319795,0.998780,0.159609
0.965074,-2.092958,0.144703,0.586033
1.022466,-0.145168,0.829603,0.701588
-2.005071,0.026360,0.687792,0.589384
1.148210,-1.126979,0.604589,0.914517
0.504794,2.692614,0.341224,0.271861
-0.357973,2.035956,0.288589,0.068008
-0.476403,2.117969,0.065369,0.223613
0.976384,0.072805,0.388563,0.435149
-0.797149,-2.024342,0.704569,0.707306
-0.619709,2.303873,0.838724,0.648334
4.230694,-1.048861,0.232308,0.407079
1.639815,1.693433,0.464716,0.228395
-0.361321,2.222464,0.879163,0.447789
0.086999,-0.086758,0.998145,0.789919
1.467792,-2.175180,0.858659,0.290405
-1.942792,-0.435663,0.966006,0.038214
1.924239,-2.013696,0.883256,0.835653
3.349500,2.301744,0.306203,0.232165
-0.257928,-0.297240,0.170139,0.495166
1.381169,-1.142825,0.633595,0.865204
1.222218,0.714721,0.156320,0.532226
2.137665,-2.201616,0.952754,0.343005
1.023717,0.158070,0.781315,0.993885
-2.595997,-1.427881,0.114754,0.859418
-0.589730,-0.079087,0.803479,0.436943
2.227987,-0.961839,0.784085,0.234177
0.692379,-0.647371,0.519450,0.815159
0.699787,-0.378159,0.139451,0.675381
-1.079661,0.458326,0.190510,0.298836
3.779846,4.059575,0.674733,0.103149
0.142178,-2.421341,0.251187,0.377089
-1.342670,1.450787,0.931235,0.428776
-2.059430,-1.412331,0.964644,0.825193
-2.550694,-0.892241,0.828472,0.114610
2.802460,0.617211,0.490962,0.831493
-0.169895,-1.498089,0.815851,0.347848
0.241438,2.783461,0.210715,0.425870
2.279911,-0.877928,0.439694,0.541658
-0.573666,-1.928997,0.408106,0.285014
0.424204,1.812881,0.826791,0.160900
-0.963227,-2.708149,0.516824,0.867470
0.898411,-0.429366,0.633073,0.691718
0.744401,0.262542,0.065482,0.066673
0.474064,2.926301,0.040809,0.995861
0.929740,-2.918733,0.216151,0.486224
-2.796418,2.389749,0.586311,0.245025
2.013623,-3.905969,0.471644,0.276150
1.977123,0.163946,0.041692,0.911442
0.074007,-0.639982,0.748255,0.312156
1.281507,-1.543335,0.696233,0.066292
-0.616934,2.865234,0.466139,0.808805
3.054499,-4.271414,0.086665,0.843351
-5.299121,-1.039738,0.042680,0.994371
-3.365485,-1.522320,0.135459,0.534592
-0.969083,0.878454,0.984499,0.372535
-1.693863,0.083942,0.673419,0.573811
2.051129,-2.042066,0.862087,0.496870
0.602760,-3.166241,0.907640,0.853164
-0.553210,0.624558,0.260516,0.784120
1.978490,1.229497,0.783920,0.421590
1.053801,-2.473746,0.735740,0.828219
-1.175287,-2.730972,0.666680,0.166795
-0.077823,0.796367,0.131012,0.628195
1.645419,-0.436896,0.596518,0.236020
1.463643,3.094954,0.476427,0.507346
0.590358,2.011091,0.548945,0.000447
-4.967905,-0.177812,0.113689,0.704830
0.991992,-1.641397,0.611879,0.334858
0.585556,0.435681,0.602994,0.902324
3.461630,-3.654354,0.236550,0.397721
-0.434687,0.188826,0.735766,0.828130
0.494275,2.375062,0.806486,0.903284
1.221418,-1.440261,0.609473,0.783393
0.385884,-0.049716,0.202953,0.075350
1.539539,1.958688,0.633455,0.776006
-0.890596,-0.911877,0.468471,0.881803
0.461500,0.516051,0.310207,0.723313
-2.115152,3.202567,0.189643,0.684535
-1.591884,3.295726,0.928466,0.582306
-0.815196,0.423392,0.396516,0.316612
1.285974,-0.597799,0.570954,0.166677
2.202433,-3.242028,0.372456,0.837010
0.676162,-2.037859,0.690825,0.738448
-1.168050,-2.253386,0.351238,0.077528
-1.046233,-0.253236,0.291722,0.569665
3.445388,-2.123053,0.229097,0.973448
0.146094,-1.325724,0.125299,0.311459
2.136897,-1.201845,0.159518,0.487376
-0.097242,1.238908,0.702466,0.560537
1.808795,0.550538,0.252945,0.898844
-0.498569,-0.035976,0.537811,0.518698
1.599190,-3.214625,0.183526,0.547321
4.140645,1.091430,0.959205,0.430211
-2.802798,0.078393,0.618781,0.991495
1.070260,0.454585,0.384498,0.158365
0.886579,1.179528,0.277193,0.832463
-2.406956,0.086212,0.719253,0.006295
-1.211053,0.814389,0.237840,0.383864
-3.769362,-0.946297,0.606979,0.127087
2.787292,-1.214760,0.990020,0.453843
1.124565,-0.472276,0.878266,0.313146
-0.011638,0.003393,0.273134,0.175790
0.083749,-2.324920,0.858441,0.397820
-0.055275,2.453359,0.871592,0.859902
2.007288,-3.211227,0.163912,0.883869
2.184473,0.973839,0.806540,0.542315
0.697631,-0.324062,0.504486,0.496254
1.092882,-0.822200,0.196202,0.234928
0.670722,2.231587,0.075461,0.649527
1.385277,1.401723,0.987316,0.755653
-0.079511,-0.221852,0.069660,0.506953
-1.447410,-1.574982,0.688675,0.521241
0.048890,-0.257396,0.455265,0.108223
-1.439763,-0.933489,0.676196,0.162228
0.564424,3.546339,0.086744,0.553444
-1.664724,-2.259040,0.007085,0.736579
1.010898,0.887361,0.426276,0.747098
2.742111,0.632083,0.453321,0.358533
-0.418152,-0.751234,0.599859,0.508577
-2.127644,0.755449,0.273048,0.029485
-0.481354,0.621638,0.828709,0.520622
-2.812557,0.821170,0.517695,0.106495
-0.701942,0.929401,0.832420,0.389017
-2.467157,0.001617,0.829412,0.033135
1.637264,-1.506830,0.175556,0.573736
0.286143,1.190757,0.518704,0.246736
-0.200226,-4.981419,0.930965,0.152303
0.274347,-0.645435,0.939473,0.493230
0.437074,-1.240531,0.545917,0.797779
-0.240727,-0.333077,0.291421,0.232389
-3.438375,4.169091,0.645692,0.479003
0.894726,0.885136,0.577906,0.292083
-3.618135,-1.200830,0.094813,0.649801
-2.579953,1.625971,0.018388,0.367570
-0.137739,0.865938,0.089831,0.079522
-0.728543,-1.898834,0.347123,0.533126
0.785293,-1.730716,0.465642,0.294553
0.852255,0.809987,0.389707,0.518761
3.170054,0.374273,0.621883,0.593458
0.811596,0.575490,0.847590,0.859463
-1.936474,-0.377571,0.146517,0.144370
1.066103,1.385074,0.083088,0.152254
1.954618,-1.537742,0.179803,0.155445
-0.803579,1.084598,0.442812,0.433386
3.022783,-0.756794,0.070360,0.245853
-0.591484,-2.566088,0.761685,0.122347
1.651936,2.225925,0.151527,0.932352
-1.966791,2.758308,0.161540,0.080464
0.427652,-2.037649,0.239441,0.551576
1.964661,-1.467868,0.531374,0.053010
-0.989835,-2.099634,0.594855,0.854541
-1.159118,0.884892,0.300841,0.437228
-0.888368,-0.749263,0.412598,0.163837
2.394532,-1.994945,0.727942,0.670012
-1.160287,0.594426,0.609367,0.642392
-2.558839,-0.969143,0.764021,0.998742
-1.747696,0.932271,0.414156,0.727854
-1.832237,0.186462,0.549274,0.746745
-0.478332,-0.103940,0.647297,0.674006
-2.187880,0.904640,0.265136,0.689401
2.082995,-1.709668,0.207112,0.910576
-0.188365,-0.709747,0.842912,0.045163
1.125472,1.544199,0.764782,0.875170
-0.729959,-0.691449,0.958644,0.224999
1.268415,0.356824,0.820387,0.295140
-2.581531,0.673722,0.088270,0.494391
2.970073,-2.977710,0.098176,0.416047
-0.798091,0.186368,0.955731,0.859301
0.407314,1.956688,0.422436,0.534716
0.415621,-2.217305,0.857298,0.279668
-1.231328,0.718497,0.373705,0.091147
0.649839,-0.626517,0.344027,0.857847
-1.428103,4.177851,0.739649,0.847815
1.661968,2.029425,0.687163,0.357070
0.231142,2.750255,0.295975,0.121327
-1.004376,-1.219890,0.171687,0.098736
1.646552,-1.623728,0.519578,0.628306
2.538937,-1.096472,0.852158,0.189849
1.571366,0.037280,0.401316,0.276228
-0.287069,0.203232,0.535741,0.030673
2.052046,0.673527,0.510544,0.820755
1.457652,-0.099031,0.205394,0.624801
0.391241,0.976590,0.119930,0.869306
-0.430441,-0.466628,0.119261,0.545108
0.239350,-1.564967,0.788165,0.044445
0.693423,0.305555,0.296423,0.777031
0.869716,1.055338,0.708916,0.815147
0.694093,-0.286960,0.294065,0.804830
0.499930,1.345384,0.244751,0.977768
-0.234448,-1.980629,0.712850,0.873943
-0.426102,0.733061,0.856678,0.093382
1.834396,-3.457307,0.541410,0.379147
-1.041546,-0.737185,0.594150,0.072872
1.383066,-1.933799,0.133991,0.347136
1.696041,-1.988862,0.828898,0.561978
-2.281891,0.456153,0.186276,0.215086
-1.404055,1.535736,0.626409,0.621415
0.759334,2.400269,0.625399,0.413211
0.480157,-1.889528,0.659657,0.162034
2.753009,-0.769652,0.204954,0.553197
-0.718304,-3.288648,0.580359,0.464843
0.455449,2.837177,0.342788,0.912058
-0.034828,-1.522801,0.864089,0.069445
3.519291,-1.181342,0.928234,0.857002
0.164757,-3.213547,0.299625,0.196075
0.886296,-2.831384,0.918838,0.969761
1.561374,-2.179927,0.628935,0.916492
-1.094448,-0.424346,0.572360,0.995418
-2.348996,1.463849,0.982537,0.695815
-0.508295,-1.685248,0.634620,0.548098
2.757354,-0.722474,0.624910,0.633140
1.481917,1.884965,0.666673,0.727359
-0.899673,-3.209262,0.967083,0.922431
0.331176,2.677011,0.051540,0.047348
-0.438145,-4.163247,0.229314,0.902095
-2.166580,-0.742040,0.740854,0.499119
-0.464857,0.622842,0.894150,0.496359
0.453375,0.777540,0.819482,0.457329
-0.652923,-0.223136,0.325049,0.149990
-0.155583,-0.466724,0.324456,0.283099
-1.454421,4.339495,0.979764,0.574081
2.164216,-1.956921,0.480035,0.213495
-4.019336,1.502395,0.757064,0.946981
0.518690,0.647098,0.252422,0.226346
3.432178,-3.754209,0.675638,0.701599
2.007482,3.132066,0.099011,0.650485
0.613777,0.216637,0.659062,0.625096
-1.507427,-2.498676,0.202986,0.741900
2.919421,2.171287,0.795494,0.942372
-2.123153,2.905702,0.111646,0.273566
-1.181830,-1.142688,0.781034,0.659428
-1.463973,-0.621842,0.917498,0.368038
-1.116625,-0.783250,0.405563,0.146862
-0.086463,1.738302,0.291666,0.442032
0.214101,-0.347171,0.714452,0.653401
-0.013561,0.970318,0.572173,0.644334
-0.305631,-2.785188,0.760742,0.742161
3.108491,-1.023372,0.805303,0.740226
-1.674251,-2.012873,0.219062,0.414467
-0.074019,-2.119605,0.595359,0.289457
-0.599726,-1.458400,0.873749,0.499336
-1.021099,3.197885,0.720236,0.527523
-0.550280,2.190283,0.287624,0.726388
0.987205,2.198082,0.446198,0.243403
1.059060,0.125717,0.199748,0.374871
3.395290,0.839687,0.301742,0.771815
-3.362912,1.344887,0.107762,0.688221
3.182894,3.123610,0.491800,0.691900
-0.639071,-0.369079,0.551955,0.786916
-1.699434,0.098287,0.972991,0.202364
-0.388374,1.809021,0.617873,0.799564
-1.191999,0.957526,0.151934,0.650871
1.393603,0.945771,0.425772,0.408109
-0.610431,2.294318,0.225392,0.967167
1.230091,1.620112,0.708865,0.913591
-0.420042,0.132976,0.239288,0.238718
3.142977,-2.739184,0.119600,0.082231
-0.728303,-0.080999,0.992157,0.828790
-3.056252,-0.799426,0.827229,0.485503
1.130950,0.358985,0.059876,0.345034
-1.699755,0.542292,0.519066,0.767460
0.284262,-1.341393,0.047908,0.728041
-3.337795,0.760848,0.647201,0.347265
-0.778446,0.046639,0.343607,0.059859
-2.751400,-0.609600,0.287242,0.495277
-1.606672,-1.908895,0.789990,0.173941
-1.271019,-0.435627,0.504558,0.274494
-2.613455,0.499925,0.502255,0.040792
-0.554365,-3.004400,0.933937,0.087606
2.700612,-4.656361,0.731124,0.245898
-2.408236,0.697101,0.886229,0.007746
-1.449481,-0.638189,0.505706,0.298949
-0.388715,1.254880,0.926627,0.184234
-1.861103,-1.082180,0.518698,0.758210
-0.686857,-1.097449,0.982144,0.169152
0.350921,-0.071685,0.952519,0.658938
-0.054224,-0.675682,0.817671,0.061221
0.460407,0.640353,0.331479,0.070119
-1.128673,-1.265438,0.387419,0.867751
2.372420,-0.799310,0.911655,0.993772
0.618595,1.934514,0.635620,0.354481
-0.526734,-2.143124,0.607593,0.587279
0.184230,0.656150,0.360789,0.340689
-1.483766,0.656292,0.616613,0.355426
0.772180,3.467446,0.938881,0.668045
-0.338589,-2.179067,0.471365,0.205579
2.797131,0.833287,0.663109,0.545791
-5.736614,0.940174,0.141105,0.394799
-0.332863,0.845912,0.408632,0.166970
-2.744523,-0.546160,0.898173,0.338025
-2.539479,-3.199456,0.389262,0.537931
0.393734,-0.453981,0.919951,0.915290
-0.759241,1.408779,0.379400,0.890141
0.603602,1.398337,0.770850,0.150717
0.810706,1.695653,0.644237,0.258640
-1.677534,-0.845871,0.904452,0.841258
-3.344308,4.520145,0.738818,0.345059
1.560960,-1.696027,0.447779,0.160901
-2.276533,0.353330,0.261891,0.809907
0.567284,-4.212096,0.577772,0.889473
-1.811569,0.671823,0.949208,0.219842
2.225342,-0.188430,0.536428,0.582287
-0.521848,-1.123132,0.882281,0.124702
-1.315245,1.702073,0.171053,0.981589
-2.734259,-3.613015,0.110937,0.085284
-0.156147,0.056374,0.868462,0.418290
0.124268,-2.353272,0.969632,0.549777
-1.736008,-0.028508,0.693199,0.633160
-1.907567,1.147063,0.928304,0.630715
0.266482,-2.419790,0.399873,0.681068
1.404183,2.377105,0.835739,0.176650
-0.861755,-0.978766,0.856405,0.801381
0.097374,0.538166,0.507055,0.961281
7.030583,-1.223156,0.851757,0.662520
-0.118975,-2.141181,0.158367,0.353789
-1.723996,-3.058802,0.536696,0.492081
-3.607246,-1.278668,0.130481,0.176916
1.201506,-0.233611,0.302853,0.597020
0.640972,0.114545,0.787901,0.210372
-1.314792,-1.513554,0.638781,0.049532
-0.970983,1.996183,0.972389,0.369608
-0.383303,2.223997,0.627253,0.634348
1.746281,0.975522,0.463251,0.825905
0.573501,-1.506395,0.202497,0.361925
-1.165303,1.404848,0.644577,0.971959
0.526597,0.307015,0.579307,0.174009
0.283091,1.207839,0.689236,0.146945
-0.597564,0.696933,0.943473,0.167516
2.493143,-0.565965,0.093323,0.679805
-0.008260,-3.055319,0.921377,0.425398
0.694650,3.867661,0.298866,0.056689
-2.241050,1.650634,0.773863,0.997886
0.930473,-2.484461,0.511814,0.076095
-1.361632,1.160411,0.584019,0.292899
-0.670414,-0.028849,0.913340,0.357085
-1.392912,1.195477,0.357714,0.746010
1.231994,3.266084,0.840288,0.118878
-2.034077,1.888717,0.592078,0.880570
2.283214,-0.144006,0.444740,0.342190
-0.533470,2.792291,0.645779,0.279101
0.538333,2.964766,0.424161,0.030941
-1.760365,0.229089,0.855210,0.722407
0.787000,-0.913600,0.821524,0.264443
0.656074,0.858206,0.672509,0.421665
3.056319,-2.472059,0.764892,0.843941
0.662164,2.337339,0.777971,0.187371
0.265601,4.451008,0.251311,0.810302
1.286886,3.614681,0.492049,0.613438
-0.861267,0.376637,0.244302,0.944951
0.320284,-2.463819,0.793104,0.395194
0.688483,-3.313390,0.729888,0.343801
0.457094,1.396763,0.119806,0.544256
-0.844188,3.560087,0.115698,0.883888
-1.008445,-0.063542,0.787617,0.728535
0.482939,1.972122,0.098621,0.611015
-2.353477,-1.266019,0.934278,0.913474
2.632018,1.700543,0.688851,0.639897
-1.729830,-0.479599,0.105886,0.014581
0.672336,-0.575927,0.072840,0.862291
-1.725992,4.175744,0.511882,0.581345
-0.013468,-1.613513,0.775938,0.133848
-0.450823,1.520743,0.595176,0.230318
-0.393303,-2.629468,0.004448,0.282180
0.313522,2.048958,0.576234,0.844389
0.169796,2.900468,0.334882,0.928940
-3.709162,0.224653,0.202129,0.602572
-4.188782,0.884369,0.707045,0.012684
-2.409947,-0.428939,0.502759,0.559117
-0.079819,0.252106,0.211164,0.640352
1.572602,1.073610,0.807034,0.361760
-0.932358,-1.123279,0.839960,0.932950
-2.756899,0.422895,0.931207,0.312060
-1.002100,0.119809,0.963773,0.516477
-3.469634,0.121111,0.245849,0.771257
-0.580506,0.139319,0.923196,0.526349
4.497212,-1.433616,0.715886,0.871795
-0.813339,5.480603,0.291595,0.569747
3.304965,2.734563,0.394611,0.386494
-1.313530,0.114461,0.624407,0.925675
-0.553283,-0.262177,0.694276,0.111198
4.025835,-0.440182,0.234048,0.582675
-0.304520,1.532871,0.633254,0.595435
1.560721,0.247978,0.924180,0.648705
-3.177668,-1.832798,0.200642,0.971275
-0.504105,-2.069684,0.215121,0.511926
3.171245,0.796023,0.238303,0.464314
0.993009,0.690980,0.112395,0.141436
0.147471,0.987726,0.406670,0.624693
0.096018,1.611641,0.557937,0.170360
4.303287,-1.513102,0.910307,0.416504
1.315579,0.439162,0.875469,0.953792
2.252116,0.689845,0.146406,0.503171
-0.464368,-5.241971,0.299314,0.598334
-0.791280,4.203327,0.734586,0.839546
-1.023863,0.753162,0.349639,0.477283
2.388323,2.715349,0.524717,0.095005
-1.580159,-1.907353,0.960212,0.899816
3.433810,1.215017,0.257588,0.157038
2.695568,0.782095,0.103196,0.453772
2.585878,1.497834,0.452041,0.183477
2.155170,2.656370,0.928709,0.155104
-0.713127,-1.406068,0.478473,0.842464
-2.277533,1.865370,0.243974,0.132812
0.642445,1.702612,0.690113,0.219824
-2.329265,2.968747,0.330447,0.668632
-0.737032,3.047832,0.895756,0.903148
-0.452625,-0.455362,0.061238,0.008768
0.062990,2.484425,0.569333,0.301837
-1.032749,-1.372155,0.904563,0.078034
-1.226597,1.565617,0.838395,0.217619
-2.157257,1.439881,0.316265,0.285806
3.687342,-0.095424,0.021879,0.726726
-3.753781,-0.398033,0.994913,0.403416
0.356112,3.897895,0.735743,0.066403
-1.309694,1.061998,0.070327,0.109220
0.188935,1.104219,0.329452,0.783515
0.436800,1.770348,0.953203,0.314884
3.834518,0.322940,0.041242,0.114005
-2.117096,0.042319,0.574317,0.863800
-2.899963,-0.063523,0.645266,0.594557
-1.266220,1.915193,0.177892,0.503171
-0.967317,0.990444,0.271342,0.669148
-0.140698,0.489336,0.901161,0.607832
-1.625598,1.778999,0.371915,0.683418
0.435993,2.403661,0.806434,0.255156
-4.542041,0.399657,0.383436,0.486716
0.993304,0.396983,0.522359,0.541028
-0.584848,0.696440,0.930694,0.041921
-0.427446,0.369137,0.265596,0.398575
-0.683748,-2.891444,0.499327,0.612740
-1.431429,-1.542691,0.307762,0.616332
-1.179819,0.827662,0.832189,0.767153
-1.064717,0.127300,0.781857,0.500176
-1.060782,-0.712579,0.180219,0.620341
1.678782,-0.168176,0.426938,0.967773
0.512960,0.552309,0.276457,0.150495
0.480646,0.535711,0.487072,0.424071
4.893403,-0.091665,0.719534,0.659791
-1.484897,1.033446,0.241831,0.598205
-0.574138,-0.743406,0.104486,0.494792
-2.665998,-2.213844,0.323702,0.289993
2.352909,0.026865,0.843441,0.899298
1.488535,-0.546173,0.725899,0.556142
3.340516,0.468224,0.548341,0.058134
0.563396,-0.985452,0.788842,0.761075
-1.654028,-1.253064,0.859732,0.618565
-1.242698,-2.565293,0.118699,0.784466
-0.681804,-0.146125,0.701290,0.865283
0.300514,-0.347015,0.047528,0.208322
-1.585441,-1.157621,0.912034,0.691851
-3.954720,-2.033127,0.176441,0.656049
-0.588681,2.329045,0.926638,0.631428
-2.904806,0.218257,0.661486,0.363983
1.420931,1.897970,0.221927,0.724702
0.240306,0.223338,0.229168,0.919420
2.987468,0.849899,0.488618,0.999895
1.338470,-0.931763,0.901446,0.548380
0.658906,1.742567,0.397995,0.590747
2.027294,2.536888,0.618071,0.618686
2.413525,-0.109597,0.047277,0.713511
-1.986664,1.312576,0.157388,0.814118
2.928288,1.651193,0.369254,0.959331
2.668101,-1.980444,0.396072,0.258237
-1.601769,-0.646680,0.895371,0.809131
-1.965076,-0.246253,0.628043,0.465403
1.850572,-2.937800,0.020930,0.929154
-1.414315,1.411431,0.775217,0.487527
1.217671,-0.984435,0.322771,0.728066
0.738917,0.151754,0.610150,0.463836
-0.664597,-1.210304,0.980187,0.472980
1.780238,-3.009866,0.748344,0.275885
4.628279,-0.420617,0.227453,0.570771
0.388359,0.524825,0.344900,0.370420
0.888439,-0.501205,0.078565,0.084711
2.202885,0.316283,0.828074,0.053259
2.599334,0.335063,0.057237,0.174117
-1.483689,0.105967,0.314078,0.934986
-0.485702,-1.480859,0.971145,0.809314
0.489860,-0.151346,0.523563,0.405007
4.340165,-1.250844,0.168641,0.248275
-2.005669,1.144942,0.093552,0.668978
-2.292410,-0.011512,0.593163,0.930633
0.454461,2.722251,0.683090,0.979802
-2.832194,0.086586,0.970956,0.625959
-0.702274,-0.806080,0.333716,0.675209
-2.836081,-1.683189,0.106168,0.986335
1.744543,-2.031211,0.881802,0.041330
0.511431,-3.323413,0.083912,0.460573
1.964171,1.896555,0.237192,0.498888
2.006134,0.049709,0.970082,0.548221
1.684622,1.206609,0.128868,0.199889
-2.094050,-3.917360,0.633617,0.937616
3.102119,-2.958170,0.521989,0.557933
0.683649,3.426023,0.064683,0.095373
1.639997,-0.064305,0.279047,0.537241
-0.674678,-0.329566,0.687113,0.663907
-2.402212,2.064453,0.012096,0.947222
-2.301847,-1.290180,0.797016,0.164541
1.230225,-1.389977,0.652459,0.514114
1.016347,4.408867,0.768322,0.500717
-2.064213,2.910990,0.812996,0.746806
-0.305416,0.004573,0.254749,0.720203
2.096402,5.197008,0.032704,0.139546
-1.202532,0.245602,0.670111,0.249079
0.147150,-0.820740,0.380931,0.061517
-0.329749,-1.323615,0.842898,0.091930
2.816443,-2.796138,0.577047,0.186884
2.378808,1.878338,0.451550,0.131416
3.015572,0.282124,0.656343,0.182448
-2.537506,-0.913486,0.717550,0.484368
1.620602,-1.504460,0.994463,0.220184
0.002263,0.293183,0.354814,0.537608
4.597407,1.146652,0.531292,0.629180
-0.400970,-0.247312,0.656384,0.593309
-0.167765,-0.336844,0.977132,0.573706
1.618916,-3.321326,0.189988,0.802687
-0.816590,0.713637,0.355821,0.781838
1.288933,2.109442,0.180157,0.290371
-0.650552,0.629618,0.543922,0.537717
0.662600,-1.130560,0.927514,0.428675
0.155358,-2.753722,0.360759,0.184986
-0.412397,0.488496,0.174346,0.036771
5.077316,-1.523283,0.778530,0.901815
-0.025229,-0.675027,0.341868,0.096543
-0.628889,0.208454,0.508872,0.036681
0.767550,-0.872837,0.935557,0.862436
-1.390276,1.124577,0.070307,0.077021
3.521451,-1.099670,0.340992,0.236047
0.368632,-0.011014,0.265492,0.510017
3.088819,4.062193,0.394423,0.396117
1.951258,0.296252,0.784049,0.397278
-0.008601,-0.163217,0.919606,0.518850
0.085233,2.592874,0.301987,0.099925
-1.589178,-4.411842,0.058690,0.670598
-4.127271,1.239447,0.090622,0.030758
2.569320,1.910420,0.839430,0.946832
1.796460,1.169425,0.147297,0.401019
1.350897,2.404488,0.407331,0.794634
0.981553,-2.826394,0.163481,0.892964
-0.366145,-1.770147,0.921937,0.604541
-3.037217,0.987938,0.111651,0.127395
-0.262868,0.254670,0.884860,0.572563
2.470447,0.044026,0.787113,0.881623
3.392579,0.487766,0.638686,0.865000
-1.107466,0.252320,0.781513,0.654513
1.169103,2.014218,0.026289,0.621999
2.042207,-0.708973,0.243213,0.643861
0.666219,-0.287460,0.353939,0.458869
-2.047354,1.874554,0.451326,0.297182
-0.069038,1.397036,0.113934,0.710252
1.260752,1.575625,0.602023,0.748447
1.437843,-1.094231,0.365471,0.324706
0.166544,-1.716026,0.738757,0.386979
0.157082,-1.278376,0.325031,0.545440
0.060822,-1.405323,0.777744,0.402649
-0.271955,-0.277465,0.987291,0.569273
-2.453240,-0.143928,0.753166,0.498701
2.335247,0.440192,0.449958,0.723612
0.200538,-0.792182,0.673254,0.469813
1.296559,1.259431,0.150733,0.430884
-1.783605,-0.887815,0.262939,0.326061
-1.960162,2.558949,0.141790,0.932290
4.421644,1.900428,0.541716,0.646412
-1.734118,-0.173572,0.486117,0.329147
1.269912,-1.882289,0.184979,0.257085
1.872395,0.348166,0.729573,0.756758
-1.224938,3.784557,0.670716,0.321572
-1.260113,-2.628719,0.354841,0.682278
0.748772,-1.037428,0.632924,0.075000
-0.182384,-2.398488,0.248881,0.201309
