O_A,O_B,S_A,S_B
-1.371088,1.656554,0.427845,0.488881
1.787446,0.96317,0.051567,0.032531
-1.305662,2.731272,0.688286,0.759742
-1.036139,-1.739658,0.733055,0.018524
0.812794,2.018462,0.540215,0.024667
-1.520386,0.043258,0.117082,0.570311
-4.276161,3.563953,0.459337,0.816813
-4.637211,-1.420674,0.282759,0.579846
-2.426152,-2.142695,0.281796,0.733124
-0.52544,2.036535,0.06939,0.82304
1.772309,5.352144,0.344566,0.786205
0.043176,-0.89626,0.548835,0.960515
-2.8164,2.236159,0.930715,0.711455
-2.247437,0.348722,0.30234,0.270679
2.319983,-1.721598,0.732056,0.852381
1.062974,0.612386,0.854595,0.444544
0.217649,-2.437451,0.048175,0.740408
-1.166826,-1.959219,0.222714,0.898955
2.382127,-2.882279,0.768669,0.785049
0.788899,0.898093,0.213507,0.500709
-2.512017,1.01025,0.619755,0.265131
0.008161,-1.775889,0.849575,0.060918
1.137969,-0.141645,0.498421,0.905784
1.230101,-1.436547,0.702721,0.365715
-0.118255,-2.677012,0.711581,0.259754
3.247716,2.709967,0.295982,0.416468
1.452575,1.835185,0.020776,0.323503
-0.390502,1.268379,0.46361,0.92722
-4.374927,-1.243856,0.034105,0.659035
-2.148852,-0.308528,0.513151,0.27111
0.687979,-1.159357,0.630912,0.751225
-1.370016,0.148443,0.702316,0.119114
1.624462,0.563302,0.924907,0.669491
-0.054179,0.893382,0.037587,0.209528
3.063087,-1.893602,0.685525,0.796916
0.09682,1.395149,0.326247,0.317382
0.411558,1.188265,0.311105,0.735035
-1.061145,0.216914,0.65196,0.653656
3.368452,1.97269,0.330488,0.558858
-1.488905,0.09929,0.735925,0.793927
2.429987,-1.999884,0.632742,0.255831
-0.173391,-0.086186,0.143959,0.903758
-2.021717,-1.920215,0.058509,0.058703
-0.420453,-0.858156,0.341265,0.635832
-0.661817,0.011832,0.718331,0.877851
1.442127,2.067582,0.612273,0.316186
-1.353525,-3.090261,0.841764,0.001096
-0.001853,-0.383204,0.065631,0.006711
-1.153466,4.220225,0.0237,0.799121
0.310746,-0.889771,0.606704,0.642789
2.052007,-1.016702,0.391596,0.939291
-0.810475,-0.327684,0.930265,0.618303
-1.889016,-2.014866,0.056471,0.73076
2.959023,-3.003853,0.938342,0.743444
1.62572,-1.756695,0.723174,0.43217
-1.906089,1.282112,0.836996,0.885682
3.243384,-1.026005,0.794134,0.563418
0.956683,-0.268071,0.672742,0.1005
-2.165606,-1.095514,0.549165,0.282919
-0.855032,0.423894,0.594568,0.896916
0.758494,0.768966,0.861459,0.207789
2.00479,2.12674,0.757236,0.347751
-1.613899,-1.111605,0.595258,0.422478
0.920865,1.036037,0.008127,0.193514
0.387526,-0.406136,0.480696,0.541942
-0.449846,0.373793,0.057646,0.82094
2.374014,-0.437789,0.143254,0.983643
0.190997,0.122465,0.002737,0.002433
3.707301,-0.73843,0.25874,0.709745
-0.852548,2.808908,0.504815,0.753252
-0.664423,2.31863,0.62315,0.215792
2.394695,2.471669,0.103417,0.468494
-3.693972,3.294414,0.773553,0.813043
-1.919408,-3.231475,0.685189,0.704191
-1.288733,-0.932173,0.129615,0.348227
-1.390546,0.948012,0.475627,0.575154
-1.876865,1.06746,0.468985,0.608472
-0.53547,0.197701,0.141709,0.192549
-2.564107,-0.933852,0.200275,0.374886
0.514816,0.078304,0.968828,0.142252
-0.965277,1.149131,0.968129,0.476838
1.978826,2.086265,0.386154,0.018545
-2.40439,2.111661,0.951006,0.9168
0.492608,-2.274903,0.973789,0.640053
2.431019,2.171264,0.167788,0.074477
0.493002,0.83498,0.943975,0.379163
0.748245,0.926098,0.584446,0.040729
-1.603619,-1.371115,0.187103,0.007549
2.390315,-2.291009,0.986388,0.856301
0.131465,0.484178,0.168145,0.408784
-1.857135,-0.376572,0.354324,0.456123
0.78572,1.058528,0.303964,0.610302
-0.010339,2.632684,0.659265,0.49874
-0.843756,-0.595922,0.035758,0.008612
-0.169498,-1.838611,0.716439,0.336199
1.8394,1.493118,0.844458,0.562373
-0.437445,2.2556,0.485002,0.11288
0.99854,2.1136,0.211275,0.414259
1.633528,-1.230806,0.496659,0.58171
1.310171,-0.390588,0.858124,0.024772
-0.179828,1.139746,0.618257,0.589218
-3.015773,-3.143303,0.23501,0.301819
-1.072677,0.200623,0.942541,0.726952
1.642214,-1.302422,0.394966,0.333698
0.839827,-0.584076,0.090666,0.319791
0.110008,-0.39264,0.773876,0.405582
-0.452798,2.19935,0.17381,0.874555
-2.073084,-2.240554,0.538488,0.414964
-0.056047,-0.452615,0.294596,0.516544
-3.143715,-1.222749,0.258565,0.338167
1.417065,-0.645834,0.827327,0.758567
4.008363,-0.070196,0.981833,0.288219
1.727021,-1.092046,0.11133,0.50221
2.203703,-0.002196,0.661919,0.279415
2.370915,-0.540977,0.685029,0.484102
-0.410628,0.845299,0.701724,0.445661
-1.165684,0.332832,0.689611,0.904468
1.78616,-1.094701,0.291121,0.590789
-1.555174,0.8082,0.959672,0.031323
0.385569,2.495088,0.289302,0.814605
2.526791,2.02308,0.086125,0.266288
4.070755,-2.876108,0.854133,0.653015
-2.811865,2.122725,0.940525,0.776648
2.66199,2.276891,0.006618,0.195282
-2.42399,3.001338,0.983522,0.286721
1.045905,0.978896,0.085325,0.060507
0.865881,0.391405,0.519944,0.420899
-2.276903,0.374833,0.23911,0.341116
2.104759,0.885505,0.399328,0.024476
-1.669026,0.925143,0.330735,0.616061
1.301622,2.198325,0.284295,0.037276
0.455601,1.011743,0.056341,0.576629
-4.341477,1.73255,0.983519,0.321105
-1.411712,-0.680208,0.876186,0.488846
3.857551,2.207147,0.440263,0.039357
-3.903141,0.776186,0.297281,0.721221
0.436675,-1.021883,0.82062,0.016992
0.086824,-1.188303,0.503501,0.308022
-4.294877,2.65932,0.694254,0.758547
0.46738,0.40213,0.22204,0.492407
3.780733,3.065721,0.562663,0.155936
2.687521,-2.718039,0.873786,0.938783
1.783381,-2.046705,0.903759,0.908601
-0.90532,0.154183,0.586675,0.181278
-0.649464,-1.371038,0.166693,0.085385
0.358713,-0.529533,0.977653,0.078794
-2.794766,2.455666,0.925678,0.99417
-2.384272,-0.934127,0.664807,0.151724
-0.654661,-2.419559,0.446538,0.988157
1.342438,1.013132,0.504689,0.446657
-2.575456,1.650585,0.483502,0.601695
-1.015362,0.501262,0.35402,0.094985
-3.244953,0.563919,0.400134,0.284028
0.094994,-0.068933,0.261181,0.648839
-1.451881,0.362375,0.18834,0.552788
-1.941863,-0.219448,0.638367,0.454682
1.388614,1.201947,0.001128,0.732138
-1.541695,2.659818,0.680797,0.818304
-1.172094,0.021277,0.586462,0.68303
-1.289159,1.870947,0.613344,0.291622
1.212486,-2.388741,0.650019,0.685715
1.694686,-1.093718,0.259312,0.303257
-0.975569,-1.326177,0.695112,0.506268
-0.943967,0.625149,0.228458,0.901899
-1.29861,1.776295,0.721113,0.928065
4.38778,-2.743053,0.702745,0.562184
-0.258988,-0.073321,0.846357,0.492006
0.213264,-0.734961,0.894965,0.433819
-0.446354,-0.87035,0.792322,0.728933
-1.60555,3.107928,0.350892,0.972878
0.746974,0.568172,0.896386,0.410153
1.517207,2.867698,0.012888,0.561375
0.481618,0.177201,0.132682,0.401209
0.880186,3.69735,0.480977,0.698789
0.237774,-0.94581,0.35163,0.75376
0.725071,-0.930143,0.45822,0.674331
1.986017,-1.280556,0.44558,0.784998
3.154259,-3.084576,0.929003,0.73808
0.897979,-1.149738,0.197694,0.143223
-2.095957,1.697143,0.901927,0.971341
-0.484988,0.796647,0.767401,0.761349
-2.215054,-1.750532,0.129261,0.169783
-0.21651,-0.096969,0.66274,0.180066
1.206667,-2.239346,0.824305,0.620886
1.608056,0.39973,0.994602,0.237808
1.874904,1.83825,0.128836,0.280837
-2.36868,-2.009826,0.259751,0.23375
-0.44782,-2.08719,0.126006,0.464631
0.845413,-2.871152,0.699973,0.746623
-2.924826,1.688874,0.747141,0.829696
-1.494765,-0.159518,0.689435,0.650083
-0.876768,-0.396734,0.734246,0.834397
0.397641,1.553597,0.455018,0.75404
-0.298577,2.810426,0.098664,0.531145
1.018722,0.443359,0.920162,0.626386
0.752915,1.967496,0.14186,0.245203
-3.28275,0.71443,0.655378,0.227952
1.243141,-2.46879,0.502494,0.950153
-1.031112,-1.256257,0.902732,0.187843
2.973863,-0.036888,0.879584,0.484496
-1.443121,0.793283,0.602994,0.990707
-1.235848,1.223816,0.439072,0.823546
-0.471468,2.323508,0.319797,0.874155
0.343134,0.804147,0.666569,0.226777
-3.615219,-2.35932,0.174071,0.17797
2.112183,-1.517976,0.849448,0.864587
0.191316,2.058348,0.799091,0.840366
-3.194821,2.082757,0.951849,0.909218
-2.965928,-3.253518,0.170787,0.062093
1.109757,-2.650416,0.02783,0.95509
-1.469353,-5.088383,0.610098,0.299302
-2.542469,-0.210863,0.752625,0.276235
0.364031,1.056497,0.84101,0.262979
-2.640004,-1.0458,0.9935,0.063643
-4.259505,1.645646,0.907102,0.622822
-2.122126,0.745545,0.459924,0.28312
-0.188514,0.278326,0.617423,0.625009
-5.152693,2.790767,0.913796,0.079675
4.158791,-0.814568,0.570944,0.513596
-1.049817,-0.784229,0.143794,0.899407
2.032331,0.310094,0.049597,0.767139
-2.491962,2.537553,0.453204,0.614292
0.779613,0.263685,0.717841,0.470974
-2.631614,-1.718264,0.149075,0.653716
1.337555,-1.564785,0.170463,0.72858
2.140442,1.168452,0.002684,0.557274
1.718721,-0.22014,0.063877,0.962607
-0.339006,-0.321785,0.55962,0.805715
-0.177514,2.122189,0.674491,0.854179
0.394031,0.702538,0.144423,0.308992
-3.044859,1.662241,0.885245,0.806843
-0.537824,1.813875,0.217562,0.869905
-0.893913,-0.596742,0.678876,0.305335
-1.124075,-1.846008,0.449069,0.186233
-3.124196,1.84512,0.488479,0.981004
3.344851,0.786279,0.016223,0.724243
-1.152923,-1.571021,0.867498,0.182569
1.367603,1.148914,0.923415,0.452096
-0.173366,2.436006,0.47984,0.604508
-0.143311,0.126642,0.960355,0.206695
-1.155121,1.281244,0.366365,0.930734
-0.66952,-0.623463,0.057634,0.375314
0.490042,0.541387,0.535762,0.705638
-0.048159,1.569459,0.347763,0.5492
-1.252799,-0.661953,0.781944,0.421534
5.065233,2.3384,0.275436,0.070634
1.919999,0.089517,0.01789,0.56276
1.117235,-1.2444,0.830718,0.444969
0.665886,0.215566,0.655343,0.694777
1.36953,-0.911102,0.752568,0.534293
-2.466839,1.199491,0.241916,0.940117
3.185263,-2.510622,0.559154,0.836734
0.958982,0.441384,0.021176,0.685482
1.860385,1.354937,0.339294,0.075927
2.062922,0.418034,0.000746,0.840572
1.636942,-1.633227,0.866794,0.132581
-1.942519,2.462749,0.860836,0.910455
-3.49918,-3.589871,0.327729,0.088072
0.383792,-0.554077,0.418975,0.167487
1.291974,-2.470421,0.973151,0.327992
0.327085,-0.498607,0.197792,0.712552
-0.46388,1.197821,0.021928,0.538294
-0.305771,3.231817,0.656766,0.969749
2.208613,2.605649,0.018994,0.093495
-2.988318,0.599044,0.609148,0.521985
-1.697382,3.317927,0.485198,0.794451
2.944697,0.602291,0.2231,0.663371
-0.204877,0.746075,0.294484,0.854058
-0.289718,-1.604129,0.394729,0.453582
-0.126697,-0.642549,0.043615,0.701279
0.286523,0.924088,0.534453,0.518925
0.042164,2.810724,0.109578,0.816731
-0.307525,-0.08126,0.343634,0.726168
1.613513,-2.647542,0.56779,0.881132
2.627778,2.657383,0.0238,0.233822
0.156009,2.56337,0.831625,0.711772
2.321593,0.103633,0.356261,0.687013
1.552978,1.683405,0.231753,0.161345
0.761233,-0.357026,0.108284,0.404275
-0.679743,-3.374497,0.46923,0.678742
0.419954,-1.124456,0.926141,0.346504
0.889583,3.486219,0.763012,0.004973
-1.379867,1.258699,0.443125,0.23333
1.544084,0.62455,0.285245,0.368241
0.530288,0.212414,0.219409,0.617074
1.402324,-4.08142,0.580095,0.509905
0.19859,-0.953593,0.837569,0.872302
3.271921,2.159132,0.159109,0.085458
0.674382,-1.203274,0.469821,0.320958
-1.322696,-0.572699,0.59592,0.473162
1.668595,-0.960873,0.552639,0.222814
2.882957,1.410981,0.105737,0.755645
0.179954,-0.714465,0.638174,0.96285
-2.244168,-3.39971,0.168954,0.323392
-0.378361,-0.693831,0.568381,0.917665
2.647572,0.455891,0.060899,0.44803
2.349106,-0.86025,0.240809,0.601412
0.982301,-2.888117,0.764691,0.40367
-1.812449,1.067988,0.715107,0.559618
-3.012005,1.218434,0.626164,0.82253
-0.65999,-0.562687,0.204536,0.016143
-2.512053,4.079041,0.919705,0.674134
0.01094,0.578505,0.107947,0.234944
-1.162566,-1.672524,0.367171,0.900533
-4.277513,0.655702,0.395279,0.881457
0.812472,1.621921,0.206796,0.808731
0.237684,1.185456,0.092968,0.200727
1.485591,-2.155739,0.203299,0.993073
0.7706,-1.054835,0.479185,0.195745
-1.678027,-1.305738,0.8612,0.211469
-0.529726,-1.140864,0.145777,0.073318
-1.473436,-1.269359,0.109414,0.211662
0.622694,0.204168,0.4487,0.536968
-0.873129,-0.791464,0.426128,0.932069
-1.483617,-1.190869,0.281282,0.184385
-1.102006,1.543749,0.830613,0.47132
1.400844,-2.216094,0.906462,0.898529
0.65684,-2.958902,0.897145,0.220218
-0.366126,-0.406234,0.181582,0.362843
-2.576025,3.258746,0.775238,0.284494
2.925739,0.306135,0.282181,0.870677
0.285266,0.322714,0.080806,0.149502
-2.334818,-2.530788,0.042156,0.385408
1.129628,1.215489,0.39962,0.128916
-0.01556,-0.533775,0.169421,0.015138
0.239199,0.268828,0.966669,0.759081
-1.70972,-1.163603,0.494889,0.391339
2.49793,2.830985,0.89103,0.285065
0.675313,-1.327165,0.295775,0.66763
-0.088244,-0.443513,0.620089,0.456575
3.442418,-0.138222,0.335394,0.230418
-1.152744,0.422366,0.487957,0.64353
-3.167173,-3.834695,0.207936,0.71343
-0.159194,0.719024,0.83189,0.394474
1.040905,-1.373865,0.723713,0.22223
1.113729,1.448881,0.239276,0.537697
-1.221189,1.28851,0.561187,0.430614
-1.155806,-0.826643,0.893616,0.723994
2.259873,-1.277486,0.710223,0.92692
-0.82496,3.887938,0.365639,0.927435
0.541087,1.010382,0.088473,0.972139
-1.138242,-3.596478,0.305606,0.518911
0.688378,1.120585,0.069002,0.114852
-0.588197,-1.72374,0.505056,0.494403
-1.659403,0.1369,0.684126,0.790367
-0.63723,-1.342665,0.14213,0.027322
-1.676479,-0.574578,0.350086,0.886586
-0.169781,0.929122,0.146837,0.370215
-0.083242,2.406734,0.946435,0.35662
-1.177198,-1.417587,0.901561,0.244486
-2.901363,-3.529558,0.387667,0.025419
-1.619509,2.162129,0.398483,0.42693
2.421988,2.805032,0.214536,0.758228
0.331887,2.373325,0.185697,0.219727
-1.630852,-2.779847,0.802096,0.31388
-4.066172,-0.453674,0.952687,0.121421
-4.507159,-1.971794,0.64683,0.229262
0.590409,-1.032145,0.242804,0.927698
0.165204,-1.078497,0.754336,0.994611
2.460911,0.931346,0.343246,0.589432
0.965207,-0.052706,0.5578,0.930877
3.144898,-2.207452,0.934512,0.728456
1.008309,4.230606,0.208208,0.197308
-1.595019,0.697489,0.392059,0.880589
1.026205,3.159113,0.667536,0.13232
-1.890185,3.809649,0.675768,0.403093
1.85818,0.271023,0.06526,0.607352
1.159998,-1.305381,0.961063,0.735599
-0.003639,0.369902,0.346304,0.692456
-0.693209,1.050275,0.318263,0.885755
-2.108042,-0.498072,0.15417,0.950578
-1.516659,0.501278,0.393597,0.317879
1.711711,-0.628162,0.616089,0.399037
-1.590084,1.423451,0.834683,0.75521
2.237809,0.855316,0.217783,0.982865
1.514257,0.161432,0.719663,0.739802
-0.303733,0.439925,0.527223,0.479311
-3.897916,-3.590882,0.766112,0.067049
-0.356938,-4.384506,0.594072,0.225575
-0.127531,-0.768908,0.835933,0.167989
1.20917,3.152638,0.379846,0.05554
-2.036646,0.765067,0.922942,0.371655
-2.410583,1.897605,0.986315,0.80934
3.71689,-1.577443,0.749312,0.747289
1.201657,1.624283,0.207309,0.301606
2.706075,3.637276,0.695584,0.056233
-0.601289,1.057554,0.957933,0.906211
0.727558,-0.538389,0.273412,0.039301
2.518962,-1.483988,0.84965,0.951259
1.380888,3.253311,0.359435,0.07143
1.642239,0.032837,0.451975,0.976181
-1.826433,-1.975413,0.697728,0.38773
-1.210112,-1.19453,0.551687,0.658363
-0.669202,0.137738,0.967443,0.980134
2.286218,-2.318003,0.580727,0.453302
-4.26135,1.121946,0.937841,0.487108
4.62023,2.846311,0.69901,0.089591
-2.825419,-2.490289,0.077229,0.032082
-2.931637,-0.457633,0.08872,0.439097
-0.387036,-1.212378,0.664107,0.097344
-0.464947,-0.667152,0.421914,0.954164
2.418256,1.46343,0.840612,0.619673
0.608124,-0.265753,0.609716,0.548281
-0.886124,0.877329,0.015415,0.759764
-3.929185,2.396913,0.368884,0.909503
3.795144,-1.053218,0.966836,0.268384
-0.275341,-0.603504,0.837559,0.89837
-2.215703,-2.856474,0.131389,0.486141
0.544094,2.408316,0.92933,0.05826
-0.868634,1.462194,0.878147,0.858408
-0.060517,-1.470653,0.447367,0.904268
3.029661,2.952701,0.139284,0.352815
-2.46677,-3.906596,0.37428,0.483468
1.59437,0.526889,0.406596,0.172937
-4.521776,-3.340992,0.110162,0.491943
-0.453421,1.023704,0.450069,0.415472
0.116541,0.300643,0.433457,0.678231
-1.194468,-0.90011,0.476148,0.661229
-0.955051,0.137779,0.712799,0.885101
1.480057,-1.998782,0.619168,0.390016
1.820927,-1.015683,0.588327,0.667393
-1.30109,-0.964838,0.117971,0.25397
1.012162,1.411437,0.327492,0.638284
0.878762,-0.540637,0.454923,0.306434
-0.691652,-2.047061,0.66071,0.017501
-1.725465,-0.687716,0.068672,0.761612
1.472791,-0.223175,0.049552,0.288243
1.424765,1.558826,0.763691,0.051671
-2.311103,-2.096395,0.668021,0.18991
-3.356868,-2.070971,0.207992,0.15413
-0.228854,0.007606,0.113722,0.001407
-2.674246,-1.309686,0.565129,0.121954
1.143328,1.413804,0.058386,0.381047
-0.945909,2.330865,0.269028,0.822489
0.331864,-0.621114,0.786456,0.717938
0.927877,2.326818,0.071927,0.696487
1.225513,-3.424959,0.143649,0.804934
-0.274211,0.279343,0.75405,0.37853
-1.007554,-1.56755,0.023316,0.081718
-0.519595,1.272953,0.310514,0.578586
1.32851,-0.401182,0.941926,0.538894
-1.086944,-0.504029,0.099708,0.880658
0.725528,-3.300496,0.506016,0.436233
-1.604059,-0.606863,0.8134,0.904939
-0.325585,0.885437,0.578174,0.245465
0.329092,-3.310632,0.408355,0.735318
1.415807,3.081188,0.334618,0.381935
-2.692272,-2.220767,0.30156,0.062225
4.428758,-0.992766,0.275534,0.70264
1.942661,2.62234,0.022066,0.537954
-1.733329,2.377754,0.759665,0.859668
0.784306,-1.187557,0.882717,0.997115
-0.856757,0.949918,0.748424,0.474462
-1.816759,-1.592014,0.346706,0.268999
1.005649,2.117082,0.441538,0.069283
-2.880196,-0.326403,0.883735,0.136772
1.342783,-0.901565,0.462809,0.024372
-2.894818,-1.434947,0.105484,0.70929
-1.115233,-0.442331,0.730167,0.727239
-4.748422,1.730754,0.577735,0.758559
2.857965,2.138735,0.152694,0.093557
-2.54909,-1.957457,0.51714,0.736487
0.085482,-0.111391,0.091933,0.309501
-0.183091,1.719302,0.864724,0.467767
-3.142263,1.040206,0.183797,0.611024
0.690114,-3.533538,0.608154,0.700504
-3.294638,-0.112303,0.643273,0.350187
1.298141,-0.005999,0.325678,0.147658
2.433897,-1.240181,0.366073,0.984078
3.891962,3.038222,0.059876,0.265265
2.66257,3.046144,0.210765,0.170968
2.32566,-1.756332,0.598583,0.46266
1.896749,2.270502,0.055038,0.395631
-0.850611,-1.188144,0.32014,0.356781
1.064353,-0.646279,0.369269,0.293147
1.233825,2.914434,0.829384,0.114185
0.875713,-1.363264,0.258117,0.694046
1.089813,0.188385,0.655992,0.409111
-0.199433,-0.029633,0.210525,0.639768
1.763161,3.324794,0.713713,0.104859
0.205613,-0.168694,0.52903,0.924958
2.418186,-0.134841,0.147862,0.647998
-0.247358,-0.826415,0.574657,0.622096
0.574588,1.620766,0.101029,0.791471
0.825418,2.096325,0.712868,0.727034
-0.813802,-1.378562,0.879213,0.712816
-1.846463,-0.363867,0.294185,0.086551
2.325815,2.242082,0.680494,0.185666
2.012986,2.021652,0.439969,0.063773
-0.578395,1.773622,0.196231,0.520821
2.598319,4.033559,0.008023,0.443329
-1.191065,1.965586,0.706138,0.793094
3.040702,-0.535879,0.909438,0.284497
1.19727,3.907606,0.573478,0.164887
-0.554987,-1.841755,0.367187,0.02738
-0.265819,-0.534215,0.117887,0.004056
1.595237,-0.602596,0.970379,0.71599
1.012121,0.882217,0.971357,0.479685
-0.328307,-0.522407,0.123087,0.97305
-0.298698,-1.007625,0.521613,0.171317
-0.019912,-0.74027,0.622874,0.742832
1.848416,2.543442,0.483403,0.174775
-6.817285,-0.805793,0.305675,0.807687
-3.149126,0.817307,0.832114,0.490983
-2.034528,1.92265,0.78078,0.70473
-0.679946,0.964258,0.760196,0.191215
-1.996246,-0.311051,0.554217,0.124217
-0.742643,4.177144,0.711325,0.811994
0.704037,4.154863,0.418523,0.176277
1.373068,-0.08509,0.579183,0.740562
1.5116,1.428116,0.681479,0.372668
-3.375311,1.640131,0.392654,0.657558
-0.082111,0.651483,0.473818,0.440031
2.028687,-1.848481,0.940091,0.935801
-2.782299,1.952043,0.496708,0.690749
1.709717,-0.953712,0.627193,0.349367
0.36321,-0.116913,0.05859,0.072604
0.121652,-4.501755,0.604659,0.267007
0.072219,-0.980399,0.463803,0.076174
0.001765,3.746962,0.229648,0.587279
0.077083,-1.721199,0.256202,0.614019
-0.355181,4.006086,0.319612,0.752081
1.735142,-2.398581,0.942578,0.502256
-0.620482,-0.240175,0.921496,0.107149
1.703563,0.35025,0.45217,0.896485
1.422955,0.481372,0.86467,0.704011
1.805755,1.956823,0.440996,0.22544
2.346564,2.697843,0.058014,0.082945
-2.388366,-4.094845,0.465812,0.453489
0.845156,1.832121,0.8845,0.151947
2.091582,2.336644,0.186174,0.089179
-1.27022,-0.655833,0.119789,0.12368
-1.252484,0.135287,0.902663,0.771781
0.720329,-0.004853,0.762577,0.678959
-1.095824,0.101524,0.908794,0.12727
0.354462,-1.201863,0.276786,0.274088
3.458271,-3.523761,0.991503,0.792837
-1.181351,0.942601,0.872954,0.217461
1.112622,0.279334,0.633155,0.299109
-0.946501,-0.817045,0.41695,0.920188
0.750072,0.918611,0.14853,0.53428
2.966411,-2.852582,0.804144,0.766066
-0.899889,-1.904936,0.12022,0.324065
1.135688,-2.433095,0.533157,0.400005
0.345816,-1.215493,0.149365,0.278495
1.829167,-2.286452,0.969906,0.872084
-2.832308,2.877813,0.54349,0.929832
-0.67883,0.172127,0.683056,0.741701
-2.848135,-1.714456,0.052175,0.747327
0.283347,-2.858297,0.845321,0.024877
2.254363,1.139744,0.398683,0.690017
-4.140487,2.566199,0.742642,0.221631
-0.924711,-4.072358,0.954255,0.073
0.418449,-3.296891,0.613569,0.042236
0.445034,0.763054,0.367945,0.41928
-3.27864,-0.224744,0.040314,0.988069
-0.388286,3.433585,0.025821,0.964568
1.772842,4.074431,0.150535,0.409439
0.450541,-3.71632,0.826321,0.677565
0.493828,0.030318,0.342866,0.713456
2.074053,-0.373476,0.195695,0.58441
-1.590276,-0.277049,0.38844,0.462124
1.169238,1.758803,0.477255,0.127976
-0.518406,0.478966,0.514968,0.18399
0.406815,0.416531,0.131444,0.696222
-1.274759,-0.421625,0.48088,0.061965
2.374077,-1.967758,0.117569,0.728995
-0.75786,-1.146837,0.838191,0.880316
3.846338,3.023149,0.449255,0.018994
2.666466,1.180743,0.545047,0.680319
-3.837098,-2.195227,0.424852,0.453198
-0.412466,-0.961053,0.035239,0.783661
-1.041328,-1.522553,0.144124,0.162025
-1.421517,-1.378464,0.762656,0.287685
0.320545,1.136353,0.06903,0.559947
0.397416,1.225331,0.265128,0.8344
-0.024132,-0.720072,0.675847,0.01848
-0.806886,3.952076,0.82879,0.298507
1.648208,1.879806,0.310744,0.057809
-3.15947,0.229047,0.248093,0.683111
-3.421843,-1.54526,0.064693,0.308697
-0.703752,1.84595,0.903212,0.722639
0.591645,-1.679675,0.364851,0.652335
-5.376028,-1.393312,0.223848,0.643887
-3.701737,-1.249467,0.324971,0.61925
-0.391768,-0.806223,0.348612,0.18397
-1.533659,1.15018,0.58952,0.794462
1.369295,-0.676717,0.797662,0.187263
1.028593,-1.245303,0.151273,0.730279
0.263348,0.134524,0.41131,0.862216
0.216467,-0.84264,0.961732,0.768978
-1.068171,-2.623252,0.835449,0.086294
0.277619,-2.321723,0.401852,0.169627
-2.217075,2.603399,0.777033,0.54387
-0.10916,0.397773,0.471653,0.786692
-1.47383,-2.641052,0.067626,0.37993
-0.516127,0.798601,0.653756,0.894814
1.440075,-1.531477,0.728884,0.886415
0.669721,-1.616477,0.087465,0.615214
0.64453,0.472903,0.025043,0.585457
-1.146265,2.168961,0.148288,0.64347
0.358513,0.290774,0.224135,0.768681
0.583165,0.374583,0.85889,0.409704
-1.09993,-0.673734,0.082534,0.195723
-1.992049,-1.416996,0.8787,0.046056
3.269474,-0.212519,0.083751,0.793675
-1.645286,-4.611288,0.663178,0.233617
-0.176313,1.331644,0.75104,0.398596
-2.930798,1.397503,0.815963,0.84691
-2.694306,1.499463,0.819852,0.88512
0.472717,0.004092,0.586746,0.194164
-3.816833,4.28474,0.770771,0.959896
-0.924715,0.933402,0.392391,0.381392
1.849248,-2.200638,0.921713,0.537053
0.624676,0.108868,0.966469,0.856789
2.515545,3.260891,0.091472,0.647034
2.985493,-0.295813,0.44688,0.406552
3.030102,-0.524467,0.39117,0.988774
3.826419,-1.881092,0.998987,0.3662
-2.803449,1.076857,0.352578,0.698272
-1.313884,1.038132,0.202038,0.62992
-1.118602,1.170263,0.054893,0.525934
1.697564,-0.851633,0.5955,0.92702
0.572862,1.167888,0.349366,0.256964
0.151124,-1.604334,0.843725,0.742963
-3.183638,-1.746346,0.403338,0.859534
0.461668,0.581952,0.060105,0.118231
-0.040805,0.052742,0.700419,0.205085
-0.406292,-1.290036,0.309202,0.277181
-0.786284,-0.034513,0.149085,0.882255
-1.461929,2.285646,0.743111,0.48687
2.849181,0.070973,0.903332,0.278306
0.076919,0.281133,0.142118,0.310212
0.161674,1.300253,0.617703,0.873881
1.5704,-0.074821,0.884433,0.273543
-2.205712,1.116538,0.997001,0.153891
-1.203883,0.206593,0.10336,0.933794
1.097105,2.666306,0.950555,0.111937
0.292279,0.795964,0.22923,0.307081
-0.610896,-0.174145,0.008665,0.045894
2.093925,-1.572559,0.206341,0.63227
-3.562688,3.766248,0.977994,0.70581
-1.099022,1.494722,0.134428,0.664865
-1.88245,3.030143,0.943382,0.500199
2.367099,-0.115366,0.770118,0.662041
-1.136224,-0.382205,0.909183,0.086491
1.663578,0.325324,0.544968,0.180989
-0.333393,-0.545304,0.033739,0.611771
0.292819,1.269065,0.774901,0.353035
-1.265969,-0.395781,0.419205,0.088213
-2.420043,-0.215324,0.600863,0.295426
0.234068,0.084529,0.859189,0.078821
0.748933,-3.178997,0.219184,0.622154
3.008134,3.398357,0.140707,0.029468
1.82352,-0.55633,0.82013,0.587073
1.559663,-0.534465,0.029359,0.462485
1.797894,0.02312,0.322598,0.444956
0.841736,-0.010266,0.554566,0.965721
-4.906384,1.513046,0.905784,0.768916
0.528844,0.093019,0.403661,0.008087
-0.874426,-3.083316,0.281185,0.532119
-2.543147,1.765108,0.750525,0.211081
-2.192814,-1.992748,0.492958,0.142888
1.129712,-0.286645,0.017655,0.427831
0.317049,2.129015,0.103324,0.453145
4.154984,-2.964131,0.669816,0.538104
